wl		absorbance
371.000000	0.157300  
370.000000	0.159990  
369.000000	0.163160  
368.000000	0.166290  
367.000000	0.169730  
366.000000	0.173180  
365.000000	0.176350  
364.000000	0.179820  
363.000000	0.183220  
362.000000	0.186770  
361.000000	0.190190  
360.000000	0.193900  
359.000000	0.197940  
358.000000	0.201410  
357.000000	0.205010  
356.000000	0.208810  
355.000000	0.212880  
354.000000	0.217070  
353.000000	0.220830  
352.000000	0.224750  
351.000000	0.229120  
350.000000	0.233050  
349.000000	0.237500  
348.000000	0.242050  
347.000000	0.246030  
346.000000	0.250650  
345.000000	0.255410  
344.000000	0.259930  
343.000000	0.264000  
342.000000	0.268900  
341.000000	0.273570  
340.000000	0.278560  
339.000000	0.283360  
338.000000	0.288360  
337.000000	0.293460  
336.000000	0.298510  
335.000000	0.303830  
334.000000	0.308830  
333.000000	0.314170  
332.000000	0.320080  
331.000000	0.325360  
330.000000	0.330820  
329.000000	0.336930  
328.000000	0.345700  
327.000000	0.352510  
326.000000	0.358270  
325.000000	0.364440  
324.000000	0.370580  
323.000000	0.376810  
322.000000	0.383100  
321.000000	0.389860  
320.000000	0.396190  
319.000000	0.403080  
318.000000	0.409720  
317.000000	0.416890  
316.000000	0.423770  
315.000000	0.431000  
314.000000	0.438220  
313.000000	0.445430  
312.000000	0.453040  
311.000000	0.460660  
310.000000	0.468190  
309.000000	0.476340  
308.000000	0.484490  
307.000000	0.492650  
306.000000	0.501040  
305.000000	0.509750  
304.000000	0.518640  
303.000000	0.527770  
302.000000	0.536710  
301.000000	0.546140  
300.000000	0.555700  
299.000000	0.565280  
298.000000	0.575050  
297.000000	0.585130  
296.000000	0.595550  
295.000000	0.605880  
294.000000	0.616770  
293.000000	0.627920  
292.000000	0.639490  
291.000000	0.650960  
290.000000	0.662880  
289.000000	0.675190  
288.000000	0.687620  
287.000000	0.700640  
286.000000	0.713280  
285.000000	0.725940  
284.000000	0.738710  
283.000000	0.751430  
282.000000	0.763880  
281.000000	0.776560  
280.000000	0.789250  
279.000000	0.802180  
278.000000	0.814860  
277.000000	0.828410  
276.000000	0.841300  
275.000000	0.854850  
274.000000	0.868060  
273.000000	0.881730  
272.000000	0.894930  
271.000000	0.908090  
270.000000	0.921120  
269.000000	0.933520  
268.000000	0.945670  
267.000000	0.957350  
266.000000	0.969000  
265.000000	0.979780  
264.000000	0.990670  
263.000000	1.000590  
262.000000	1.010140  
261.000000	1.019790  
260.000000	1.028430  
259.000000	1.036860  
258.000000	1.044220  
257.000000	1.052110  
256.000000	1.059430  
255.000000	1.067140  
254.000000	1.074540  
253.000000	1.081780  
252.000000	1.089060  
251.000000	1.096870  
250.000000	1.104150  
249.000000	1.112400  
248.000000	1.120750  
247.000000	1.130270  
246.000000	1.140630  
245.000000	1.151350  
244.000000	1.163040  
243.000000	1.175760  
242.000000	1.189800  
241.000000	1.205440  
240.000000	1.222520  
239.000000	1.240290  
238.000000	1.260750  
237.000000	1.282530  
236.000000	1.306160  
235.000000	1.332490  
234.000000	1.361000  
233.000000	1.393320  
232.000000	1.427670  
231.000000	1.467360  
230.000000	1.509880  
229.000000	1.555670  
228.000000	1.606300  
227.000000	1.660820  
226.000000	1.720330  
225.000000	1.783940  
224.000000	1.852230  
223.000000	1.926950  
222.000000	2.005480  
221.000000	2.087440  
220.000000	2.174770  
219.000000	2.268620  
218.000000	2.367450  
217.000000	2.460910  
216.000000	2.551570  
215.000000	2.643540  
214.000000	2.751770  
213.000000	2.824060  
212.000000	2.944620  
211.000000	3.010160  
210.000000	3.052510  
209.000000	3.126580  
208.000000	3.142920  
207.000000	3.187720  
206.000000	3.188340  
205.000000	3.122480  
204.000000	3.150350  
203.000000	3.180090  
202.000000	3.144530  
201.000000	3.128060  
200.000000	3.195920  
199.000000	3.046580  
198.000000	3.063050  
197.000000	2.951810  
196.000000	2.860400  
195.000000	2.660160  
194.000000	2.598950  
193.000000	2.374050  
192.000000	2.481880  
191.000000	2.999670  
190.000000	4.766330  

